GEOID,NAME,PR_Pop_AfricanAmerican_BlackE,PR_Pop_AfricanAmerican_BlackM,PR_Pop_WhiteE,PR_Pop_WhiteM,PR_Pop_AsianE,PR_Pop_AsianM,PR_Pop_BachelorsE,PR_Pop_BachelorsM,PR_Pop_NativeE,PR_Pop_NativeM,PR_Pop_EducationE,PR_Pop_EducationM,Asian_Percent,AfricanAmerican_Black_Percent,White_Percent,Bachelors_Percent
"72041240102","Census Tract 2401.02, Cidra Municipio, Puerto Rico",229,149,3528,538,18,29,489,122,4492,566,2816,344,0.400712377560107,5.09795191451469,78.5396260017809,17.3650568181818
"72043954100","Census Tract 9541, Coamo Municipio, Puerto Rico",383,186,1211,242,0,13,74,47,2053,361,1341,232,0,18.6556259132976,58.9868485143692,5.51826994780015
"72043954300","Census Tract 9543, Coamo Municipio, Puerto Rico",320,149,1284,259,0,13,112,62,1934,363,1325,223,0,16.5460186142709,66.3908996897622,8.45283018867925
"72045952000","Census Tract 9520, Comerío Municipio, Puerto Rico",101,73,1451,262,0,13,100,80,2126,320,1511,252,0,4.75070555032926,68.2502351834431,6.61813368630046
"72151951100","Census Tract 9511, Yabucoa Municipio, Puerto Rico",557,207,1390,311,0,13,114,45,2288,396,1294,232,0,24.3444055944056,60.7517482517483,8.80989180834621
"72153750300","Census Tract 7503, Yauco Municipio, Puerto Rico",43,42,3677,630,0,13,684,232,4517,651,2972,447,0,0.951959264998893,81.4035864511844,23.0148048452221
"72153750400","Census Tract 7504, Yauco Municipio, Puerto Rico",65,73,2562,587,0,13,355,130,3006,571,1923,380,0,2.16234198270126,85.2295409181637,18.4607384295372
"72105520200","Census Tract 5202, Naranjito Municipio, Puerto Rico",45,47,4201,697,0,19,578,218,5348,746,3627,470,0,0.841436050860135,78.5527299925206,15.936035290874
"72021031612","Census Tract 316.12, Bayamón Municipio, Puerto Rico",546,258,3347,452,0,19,466,128,5087,606,2532,281,0,10.7332415962257,65.7951641438962,18.4044233807267
"72127008002","Census Tract 80.02, San Juan Municipio, Puerto Rico",1188,290,2572,495,0,13,451,141,4500,579,2492,321,0,26.4,57.1555555555556,18.0979133226324
"72141957300","Census Tract 9573, Utuado Municipio, Puerto Rico",126,88,2598,424,21,34,356,110,3581,557,2629,380,0.586428371963139,3.51857023177883,72.5495671600112,13.5412704450361
"72053150301","Census Tract 1503.01, Fajardo Municipio, Puerto Rico",410,205,1675,367,33,52,250,95,3918,545,1927,301,0.842266462480858,10.4645227156713,42.7514037774375,12.9735339906591
"72055961000","Census Tract 9610, Guánica Municipio, Puerto Rico",43,48,1703,471,0,13,122,84,2526,574,1665,361,0,1.70229612034838,67.4188440221694,7.32732732732733
"72087110101","Census Tract 1101.01, Loíza Municipio, Puerto Rico",1063,327,348,168,0,13,40,37,2475,453,1562,261,0,42.9494949494949,14.0606060606061,2.56081946222791
"72097080900","Census Tract 809, Mayagüez Municipio, Puerto Rico",78,52,412,118,0,13,26,20,1182,287,824,188,0,6.5989847715736,34.8561759729272,3.15533980582524
"72099420302","Census Tract 4203.02, Moca Municipio, Puerto Rico",18,20,2930,591,24,40,325,139,4099,706,2468,384,0.585508660648939,0.439131495486704,71.4808489875579,13.1685575364668
"72029100503","Census Tract 1005.03, Canóvanas Municipio, Puerto Rico",632,226,3563,622,20,32,1263,276,6090,827,3220,501,0.328407224958949,10.3776683087028,58.5057471264368,39.223602484472
"72033980004","Census Tract 9800.04, Cataño Municipio, Puerto Rico",0,13,0,13,0,13,0,13,0,13,0,13,,,,
"72021030700","Census Tract 307, Bayamón Municipio, Puerto Rico",106,70,581,169,0,13,41,28,987,201,565,130,0,10.7396149949341,58.8652482269503,7.25663716814159
"72021031124","Census Tract 311.24, Bayamón Municipio, Puerto Rico",107,75,750,222,0,13,108,56,1736,359,980,193,0,6.16359447004608,43.2027649769585,11.0204081632653
"72025200500","Census Tract 2005, Caguas Municipio, Puerto Rico",412,208,4172,810,0,19,818,282,5198,856,3332,487,0,7.92612543285879,80.2616390919584,24.5498199279712
"72029100502","Census Tract 1005.02, Canóvanas Municipio, Puerto Rico",499,210,1812,333,0,13,373,170,3142,473,2266,349,0,15.8816040738383,57.6702737110121,16.4607237422771
"72033020426","Census Tract 204.26, Cataño Municipio, Puerto Rico",228,110,1096,264,0,13,26,27,1939,325,839,136,0,11.7586384734399,56.5239814337287,3.09892729439809
"72061040200","Census Tract 402, Guaynabo Municipio, Puerto Rico",136,107,2532,364,0,13,848,214,3366,422,2278,320,0,4.04040404040404,75.222816399287,37.225636523266
"72075710400","Census Tract 7104, Juana Díaz Municipio, Puerto Rico",143,83,1302,280,0,13,164,85,2456,394,1601,261,0,5.82247557003257,53.0130293159609,10.2435977514054
"72097081000","Census Tract 810, Mayagüez Municipio, Puerto Rico",33,24,387,92,0,13,29,26,1057,197,767,159,0,3.12204351939451,36.6130558183538,3.78096479791395
"72113071402","Census Tract 714.02, Ponce Municipio, Puerto Rico",147,88,3251,501,0,13,688,146,3903,511,2492,304,0,3.7663335895465,83.2949013579298,27.6083467094703
"72123953000","Census Tract 9530, Salinas Municipio, Puerto Rico",567,216,1240,293,0,13,250,88,2344,360,1631,223,0,24.1894197952218,52.901023890785,15.3280196198651
"72127001400","Census Tract 14, San Juan Municipio, Puerto Rico",155,86,445,144,0,13,95,59,818,181,521,120,0,18.9486552567237,54.40097799511,18.2341650671785
"72127006000","Census Tract 60, San Juan Municipio, Puerto Rico",164,68,884,163,0,13,92,49,1328,190,1008,146,0,12.3493975903614,66.566265060241,9.12698412698413
"72127008700","Census Tract 87, San Juan Municipio, Puerto Rico",142,115,1221,283,41,62,213,93,1951,399,850,235,2.10148641722194,7.27831881086622,62.5832906201948,25.0588235294118
"72127009123","Census Tract 91.23, San Juan Municipio, Puerto Rico",140,69,1683,271,63,97,450,99,2279,295,1558,193,2.76437033786749,6.14304519526108,73.8481790258886,28.8831835686778
"72127980300","Census Tract 9803, San Juan Municipio, Puerto Rico",0,13,0,13,0,13,0,13,0,13,0,13,,,,
"72149720400","Census Tract 7204, Villalba Municipio, Puerto Rico",58,40,1259,263,0,13,237,93,2223,325,1410,207,0,2.60908681961314,56.6351776878093,16.8085106382979
"72113071200","Census Tract 712, Ponce Municipio, Puerto Rico",289,203,1625,370,0,13,204,85,2463,520,1653,347,0,11.7336581404791,65.9764514819326,12.3411978221416
"72087110400","Census Tract 1104, Loíza Municipio, Puerto Rico",952,269,354,142,0,13,95,48,2178,376,1179,219,0,43.7098255280073,16.2534435261708,8.05767599660729
"72013301400","Census Tract 3014, Arecibo Municipio, Puerto Rico",54,36,919,203,14,16,95,55,1225,248,838,159,1.14285714285714,4.40816326530612,75.0204081632653,11.3365155131265
"72021030300","Census Tract 303, Bayamón Municipio, Puerto Rico",155,136,1550,318,0,13,593,182,3683,651,2598,410,0,4.20852565843063,42.0852565843063,22.8252501924557
"72021031402","Census Tract 314.02, Bayamón Municipio, Puerto Rico",439,234,1335,301,0,13,392,131,2586,435,1509,252,0,16.9760247486466,51.6241299303944,25.9774685222001
"72113072000","Census Tract 720, Ponce Municipio, Puerto Rico",62,42,1559,237,0,13,352,81,1940,286,1326,190,0,3.19587628865979,80.3608247422681,26.5460030165913
"72113073009","Census Tract 730.09, Ponce Municipio, Puerto Rico",118,99,3694,625,18,29,292,139,5212,789,2873,433,0.34535686876439,2.26400613967767,70.8749040675365,10.1635920640446
"72127003200","Census Tract 32, San Juan Municipio, Puerto Rico",138,66,566,160,12,18,64,42,1080,214,641,121,1.11111111111111,12.7777777777778,52.4074074074074,9.98439937597504
"72127005201","Census Tract 52.01, San Juan Municipio, Puerto Rico",413,160,1393,296,57,90,310,97,2341,370,1529,239,2.43485689876121,17.6420333190944,59.5044852627082,20.2746893394375
"72127980101","Census Tract 9801.01, San Juan Municipio, Puerto Rico",0,13,0,13,0,13,0,13,0,13,0,13,,,,
"72135510101","Census Tract 5101.01, Toa Alta Municipio, Puerto Rico",328,186,5808,915,0,19,1724,379,8095,1071,4818,618,0,4.05188387893762,71.7479925880173,35.7824823578248
"72137121001","Census Tract 1210.01, Toa Baja Municipio, Puerto Rico",456,228,1914,412,0,13,417,128,3504,479,1934,235,0,13.013698630137,54.6232876712329,21.5615305067218
"72145560801","Census Tract 5608.01, Vega Baja Municipio, Puerto Rico",38,35,2521,585,0,13,140,72,2647,594,1792,381,0,1.43558745749906,95.2398942198716,7.8125
"72021031701","Census Tract 317.01, Bayamón Municipio, Puerto Rico",237,126,2581,457,0,13,709,195,3818,533,2510,342,0,6.20743844944997,67.6008381351493,28.2470119521912
"72003430501","Census Tract 4305.01, Aguada Municipio, Puerto Rico",0,19,2331,500,0,19,522,206,5206,839,3151,525,0,0,44.7752593161736,16.5661694700095
"72109290400","Census Tract 2904, Patillas Municipio, Puerto Rico",1181,334,1842,407,0,13,206,91,3594,563,2404,381,0,32.8603227601558,51.2520868113523,8.56905158069883
"72111730300","Census Tract 7303, Peñuelas Municipio, Puerto Rico",347,171,5572,817,0,19,561,180,7014,859,4162,521,0,4.94724836042201,79.4411177644711,13.4790965881788
"72111730400","Census Tract 7304, Peñuelas Municipio, Puerto Rico",112,62,1652,296,23,37,262,77,2064,313,1266,174,1.11434108527132,5.42635658914729,80.0387596899225,20.695102685624
"72113070400","Census Tract 704, Ponce Municipio, Puerto Rico",282,173,1378,364,0,13,76,55,2287,414,1241,199,0,12.3305640577175,60.253607345868,6.12409347300564
"72113070503","Census Tract 705.03, Ponce Municipio, Puerto Rico",95,77,3553,454,0,13,1123,244,3968,481,2858,337,0,2.39415322580645,89.5413306451613,39.2932120363891
"72113070900","Census Tract 709, Ponce Municipio, Puerto Rico",152,137,1524,310,0,13,161,67,2158,401,1439,262,0,7.04355885078777,70.6209453197405,11.1883252258513
"72113071602","Census Tract 716.02, Ponce Municipio, Puerto Rico",131,104,2232,447,0,13,74,46,3535,563,1997,345,0,3.70579915134371,63.1400282885431,3.70555833750626
"72113072101","Census Tract 721.01, Ponce Municipio, Puerto Rico",68,33,1234,227,0,13,96,64,1682,244,1118,151,0,4.04280618311534,73.3650416171225,8.58676207513417
"72054580200","Census Tract 5802, Florida Municipio, Puerto Rico",53,69,5704,662,26,43,453,212,6399,687,3901,417,0.406313486482263,0.828254414752305,89.1389279574934,11.6124070751089
"72127008601","Census Tract 86.01, San Juan Municipio, Puerto Rico",97,116,1479,323,13,21,497,145,1755,343,1335,263,0.740740740740741,5.52706552706553,84.2735042735043,37.2284644194757
"72127008900","Census Tract 89, San Juan Municipio, Puerto Rico",160,100,541,171,0,13,72,64,1151,346,613,191,0,13.9009556907037,47.002606429192,11.7455138662316
"72127009111","Census Tract 91.11, San Juan Municipio, Puerto Rico",307,131,2010,375,0,13,560,143,2883,438,1946,272,0,10.6486298994103,69.7190426638918,28.7769784172662
"72127009121","Census Tract 91.21, San Juan Municipio, Puerto Rico",298,129,2394,394,0,13,588,143,3304,472,2067,281,0,9.01937046004843,72.4576271186441,28.4470246734398
"72127009122","Census Tract 91.22, San Juan Municipio, Puerto Rico",527,242,3581,615,22,36,1055,276,5401,713,3469,481,0.407331975560081,9.75745232364377,66.3025365673024,30.4122225425195
"72127009300","Census Tract 93, San Juan Municipio, Puerto Rico",212,139,1730,347,14,24,124,67,2727,419,1696,241,0.513384671800513,7.77411074440777,63.4396773010634,7.31132075471698
"72127009601","Census Tract 96.01, San Juan Municipio, Puerto Rico",148,191,1104,282,0,13,316,101,1454,346,896,170,0,10.1788170563961,75.9284731774415,35.2678571428571
"72127009614","Census Tract 96.14, San Juan Municipio, Puerto Rico",23,25,1365,219,0,13,492,98,1565,217,1120,163,0,1.46964856230032,87.220447284345,43.9285714285714
"72127010002","Census Tract 100.02, San Juan Municipio, Puerto Rico",74,71,3871,667,0,13,1178,251,4574,687,3125,408,0,1.61783996501968,84.6305203323131,37.696
"72127010022","Census Tract 100.22, San Juan Municipio, Puerto Rico",123,67,2220,400,0,13,654,159,2926,422,2178,305,0,4.20369104579631,75.8714969241285,30.0275482093664
"72027320300","Census Tract 3203, Camuy Municipio, Puerto Rico",34,45,5121,746,0,19,745,222,7146,738,4653,446,0,0.47579065211307,71.6624685138539,16.0111755856437
"72029100101","Census Tract 1001.01, Canóvanas Municipio, Puerto Rico",764,475,1069,320,0,13,174,87,3737,727,2083,472,0,20.4442065828204,28.6058335563286,8.35333653384541
"72029100700","Census Tract 1007, Canóvanas Municipio, Puerto Rico",162,125,2367,526,0,13,372,138,4527,767,3206,527,0,3.57852882703777,52.286282306163,11.6032439176544
"72031050105","Census Tract 501.05, Carolina Municipio, Puerto Rico",597,233,1161,231,0,13,285,102,2119,350,1402,234,0,28.1736668239736,54.7899952807928,20.3281027104137
"72031050107","Census Tract 501.07, Carolina Municipio, Puerto Rico",40,38,1020,206,0,13,426,123,1419,251,1105,200,0,2.81888653981677,71.8816067653277,38.552036199095
"72031050302","Census Tract 503.02, Carolina Municipio, Puerto Rico",1161,376,1260,285,0,13,388,100,3084,501,2072,315,0,37.6459143968872,40.8560311284047,18.7258687258687
"72031050321","Census Tract 503.21, Carolina Municipio, Puerto Rico",879,257,1992,391,0,13,383,122,3831,512,2504,312,0,22.9444009397024,51.9968676585748,15.2955271565495
"72031050401","Census Tract 504.01, Carolina Municipio, Puerto Rico",318,180,1211,375,0,13,294,116,1921,385,1109,200,0,16.5538781884435,63.0400832899532,26.5103697024346
"72031050600","Census Tract 506, Carolina Municipio, Puerto Rico",1288,402,2556,558,0,19,462,168,5112,765,3275,409,0,25.1956181533646,50,14.1068702290076
"72031050811","Census Tract 508.11, Carolina Municipio, Puerto Rico",854,273,2036,381,0,13,579,144,3915,478,2394,292,0,21.8135376756066,52.0051085568327,24.1854636591479
"72055961100","Census Tract 9611, Guánica Municipio, Puerto Rico",146,99,2209,474,0,13,200,107,2927,558,1759,293,0,4.98804236419542,75.4697642637513,11.3700966458215
"72057270100","Census Tract 2701, Guayama Municipio, Puerto Rico",398,189,3734,650,0,13,248,117,4945,720,3341,501,0,8.04853387259858,75.5106167846309,7.42292726728524
"72057270202","Census Tract 2702.02, Guayama Municipio, Puerto Rico",632,229,3388,541,2,6,152,79,4865,594,3375,471,0.0411099691675231,12.9907502569373,69.6402877697842,4.5037037037037
"72057270500","Census Tract 2705, Guayama Municipio, Puerto Rico",598,342,3289,624,70,78,846,295,4614,748,3241,523,1.51712180320763,12.9605548331166,71.2830515821413,26.1030546127738
"72057270600","Census Tract 2706, Guayama Municipio, Puerto Rico",495,211,2214,456,30,46,232,92,3253,568,1960,298,0.922225637872733,15.2167230249001,68.0602520750077,11.8367346938776
"72127010500","Census Tract 105, San Juan Municipio, Puerto Rico",63,62,2516,441,0,13,745,214,3044,461,2278,347,0,2.06964520367937,82.6544021024967,32.7041264266901
"72113072400","Census Tract 724, Ponce Municipio, Puerto Rico",382,310,3740,722,0,19,592,232,5732,884,3775,568,0,6.66434054431263,65.2477320307048,15.682119205298
"72113072701","Census Tract 727.01, Ponce Municipio, Puerto Rico",167,89,2603,419,0,13,437,151,3275,464,2432,335,0,5.09923664122137,79.4809160305344,17.96875
"72113073004","Census Tract 730.04, Ponce Municipio, Puerto Rico",71,66,3249,550,0,13,640,194,3957,591,2557,353,0,1.79428860247662,82.1076573161486,25.0293312475557
"72113073010","Census Tract 730.10, Ponce Municipio, Puerto Rico",105,57,3552,619,15,23,734,193,4573,671,2684,405,0.32801224579051,2.29608572053357,77.6732998031926,27.3472429210134
"72115330300","Census Tract 3303, Quebradillas Municipio, Puerto Rico",198,135,3886,560,0,19,284,145,5657,667,3298,382,0,3.50008838607036,68.6936538801485,8.61127956337174
"72119130300","Census Tract 1303, Río Grande Municipio, Puerto Rico",530,194,1877,332,13,22,420,130,3499,508,2207,313,0.371534724206916,15.1471849099743,53.6438982566448,19.030357951971
"72119130402","Census Tract 1304.02, Río Grande Municipio, Puerto Rico",754,296,2269,396,0,19,466,118,5352,643,3306,416,0,14.0881913303438,42.3953662182362,14.0955837870538
"72145560702","Census Tract 5607.02, Vega Baja Municipio, Puerto Rico",537,302,5079,991,0,19,357,136,6216,1115,3754,666,0,8.63899613899614,81.7084942084942,9.50985615343633
"72127980108","Census Tract 9801.08, San Juan Municipio, Puerto Rico",0,13,0,13,0,13,0,13,0,13,0,13,,,,
"72129220501","Census Tract 2205.01, San Lorenzo Municipio, Puerto Rico",135,114,3034,634,0,13,234,109,3635,697,2394,394,0,3.71389270976616,83.4662998624484,9.77443609022556
"72129220600","Census Tract 2206, San Lorenzo Municipio, Puerto Rico",140,126,2378,475,0,13,86,53,2859,531,1970,361,0,4.89681706890521,83.1759356418328,4.36548223350254
"72131958500","Census Tract 9585, San Sebastián Municipio, Puerto Rico",73,63,3264,446,0,13,308,113,4429,528,2979,371,0,1.6482275908783,73.6960939263942,10.3390399462907
"72145560900","Census Tract 5609, Vega Baja Municipio, Puerto Rico",240,174,4398,670,0,19,289,137,5190,675,3539,472,0,4.6242774566474,84.7398843930636,8.16614862955637
"72147950600","Census Tract 9506, Vieques Municipio, Puerto Rico",453,344,1182,390,166,175,235,165,3850,786,2441,516,4.31168831168831,11.7662337662338,30.7012987012987,9.62720196640721
"72031051102","Census Tract 511.02, Carolina Municipio, Puerto Rico",1145,340,1160,312,0,13,271,107,3878,567,2562,344,0,29.5255286230015,29.9123259412068,10.5776736924278
"72057270700","Census Tract 2707, Guayama Municipio, Puerto Rico",790,319,1767,403,0,13,179,77,3074,575,1987,357,0,25.6994144437215,57.4821080026025,9.00855561147458
"72031980003","Census Tract 9800.03, Carolina Municipio, Puerto Rico",0,13,0,13,0,13,0,13,0,13,0,13,,,,
"72033020302","Census Tract 203.02, Cataño Municipio, Puerto Rico",133,64,1252,256,0,13,124,60,2134,347,1212,185,0,6.23242736644799,58.6691658856607,10.2310231023102
"72033980003","Census Tract 9800.03, Cataño Municipio, Puerto Rico",0,13,41,45,0,13,0,13,87,61,32,24,0,0,47.1264367816092,0
"72033980006","Census Tract 9800.06, Cataño Municipio, Puerto Rico",0,13,0,13,0,13,0,13,0,13,0,13,,,,
"72035260201","Census Tract 2602.01, Cayey Municipio, Puerto Rico",283,210,2471,496,0,13,406,150,3265,541,1987,321,0,8.6676875957121,75.6814701378254,20.4328132863613
"72035260300","Census Tract 2603, Cayey Municipio, Puerto Rico",50,40,2823,422,31,51,403,120,3608,498,2490,321,0.85920177383592,1.38580931263858,78.2427937915743,16.1847389558233
"72119130602","Census Tract 1306.02, Río Grande Municipio, Puerto Rico",317,172,1797,408,14,22,151,71,3358,473,2468,341,0.416914830256105,9.44014294222752,53.5139964264443,6.11831442463533
"72121960800","Census Tract 9608, Sabana Grande Municipio, Puerto Rico",99,64,2383,470,0,13,262,129,3236,521,2356,348,0,3.0593325092707,73.6402966625464,11.1205432937182
"72059740102","Census Tract 7401.02, Guayanilla Municipio, Puerto Rico",67,44,2249,449,16,25,275,117,2889,468,2051,327,0.553824852890274,2.31914157147802,77.8470058843891,13.4080936128718
"72059740300","Census Tract 7403, Guayanilla Municipio, Puerto Rico",87,69,3015,441,0,13,514,131,3755,551,2460,316,0,2.31691078561917,80.2929427430093,20.8943089430894
"72059740400","Census Tract 7404, Guayanilla Municipio, Puerto Rico",200,184,3988,520,0,19,398,136,5048,529,3156,304,0,3.96196513470681,79.0015847860539,12.6108998732573
"72061040103","Census Tract 401.03, Guaynabo Municipio, Puerto Rico",236,95,1163,267,0,13,89,57,2094,329,1268,204,0,11.2702960840497,55.5396370582617,7.01892744479495
"72061040302","Census Tract 403.02, Guaynabo Municipio, Puerto Rico",45,49,1216,273,0,13,425,124,1453,299,1202,237,0,3.0970406056435,83.6889194769443,35.3577371048253
"72061040304","Census Tract 403.04, Guaynabo Municipio, Puerto Rico",78,74,3454,714,0,19,960,271,4643,832,2810,443,0,1.67994830928279,74.3915571828559,34.1637010676157
"72061040411","Census Tract 404.11, Guaynabo Municipio, Puerto Rico",150,95,3421,472,0,13,928,221,4433,473,2677,316,0,3.38371306113242,77.1712158808933,34.665670526709
"72125840300","Census Tract 8403, San Germán Municipio, Puerto Rico",201,230,3052,512,0,13,471,189,4181,570,3014,405,0,4.80746232958622,72.9968906960058,15.6270736562707
"72125840500","Census Tract 8405, San Germán Municipio, Puerto Rico",102,66,3252,562,0,13,606,146,4588,639,2399,317,0,2.22319093286835,70.8805579773322,25.2605252188412
"72127000600","Census Tract 6, San Juan Municipio, Puerto Rico",159,95,881,182,0,13,132,45,1222,197,819,149,0,13.0114566284779,72.0949263502455,16.1172161172161
"72127001800","Census Tract 18, San Juan Municipio, Puerto Rico",71,70,1093,253,0,13,316,123,1624,282,1065,194,0,4.37192118226601,67.3029556650246,29.6713615023474
"72127002500","Census Tract 25, San Juan Municipio, Puerto Rico",188,79,544,170,0,13,117,54,1056,220,751,152,0,17.8030303030303,51.5151515151515,15.5792276964048
"72127002900","Census Tract 29, San Juan Municipio, Puerto Rico",159,117,670,206,0,13,8,12,1434,332,883,213,0,11.0878661087866,46.7224546722455,0.906002265005663
"72151950700","Census Tract 9507, Yabucoa Municipio, Puerto Rico",1895,564,2348,606,0,13,501,200,4656,749,3340,503,0,40.7001718213058,50.4295532646048,15
"72151951200","Census Tract 9512, Yabucoa Municipio, Puerto Rico",1559,437,2063,521,0,13,322,128,4289,627,2742,421,0,36.3487992539053,48.0997901608767,11.7432530999271
"72131958800","Census Tract 9588, San Sebastián Municipio, Puerto Rico",86,102,4904,771,0,19,596,247,6769,906,4138,599,0,1.27049785788152,72.4479243610578,14.4030932817786
"72133953600","Census Tract 9536, Santa Isabel Municipio, Puerto Rico",1353,518,3084,682,0,19,362,144,5718,864,3539,500,0,23.6621196222455,53.9349422875131,10.2288782141848
"72135510200","Census Tract 5102, Toa Alta Municipio, Puerto Rico",1014,455,5136,933,0,19,1144,345,8153,1085,4808,596,0,12.4371397031767,62.9952164847295,23.7936772046589
"72135510601","Census Tract 5106.01, Toa Alta Municipio, Puerto Rico",250,201,3857,699,21,35,531,179,5178,721,3172,464,0.405561993047509,4.82811896485129,74.4882193897258,16.7402269861286
"72137120400","Census Tract 1204, Toa Baja Municipio, Puerto Rico",123,96,687,150,0,13,256,92,1405,243,1012,195,0,8.75444839857651,48.8967971530249,25.296442687747
"72137120900","Census Tract 1209, Toa Baja Municipio, Puerto Rico",316,157,2393,427,9,13,469,170,3897,552,2391,328,0.23094688221709,8.10880164228894,61.4062099050552,19.6152237557507
"72137121002","Census Tract 1210.02, Toa Baja Municipio, Puerto Rico",452,239,2041,403,0,13,539,155,3759,646,2423,411,0,12.024474594307,54.2963554136738,22.2451506397029
"72153750102","Census Tract 7501.02, Yauco Municipio, Puerto Rico",130,104,2866,563,0,13,333,151,3488,638,2752,508,0,3.72706422018349,82.1674311926605,12.1002906976744
"72037160202","Census Tract 1602.02, Ceiba Municipio, Puerto Rico",181,97,2054,410,81,127,301,104,3449,488,2239,298,2.34850681356915,5.2478979414323,59.5534937663091,13.4435015631979
"72041240101","Census Tract 2401.01, Cidra Municipio, Puerto Rico",394,175,3643,729,17,29,778,232,5125,751,3260,483,0.331707317073171,7.68780487804878,71.0829268292683,23.8650306748466
"72023830502","Census Tract 8305.02, Cabo Rojo Municipio, Puerto Rico",8,12,2129,532,0,13,323,140,4008,723,2600,460,0,0.199600798403194,53.1187624750499,12.4230769230769
"72023830603","Census Tract 8306.03, Cabo Rojo Municipio, Puerto Rico",79,126,2926,566,0,19,428,169,5453,716,3229,394,0,1.44874381074638,53.6585365853659,13.2548776711056
"72023830604","Census Tract 8306.04, Cabo Rojo Municipio, Puerto Rico",0,13,2378,716,0,13,544,270,4416,992,2841,639,0,0,53.8496376811594,19.1481872580077
"72025200200","Census Tract 2002, Caguas Municipio, Puerto Rico",284,177,3183,656,54,71,455,237,4813,850,3252,464,1.12196135466445,5.90068564305007,66.1333887388323,13.9913899138991
"72025200302","Census Tract 2003.02, Caguas Municipio, Puerto Rico",172,129,4379,603,39,57,1327,258,6414,712,4128,465,0.608044901777362,2.68163392578734,68.2725288431556,32.1463178294574
"72041240401","Census Tract 2404.01, Cidra Municipio, Puerto Rico",217,194,3405,516,0,13,519,148,4335,590,2934,395,0,5.00576701268743,78.5467128027682,17.6891615541922
"72043953900","Census Tract 9539, Coamo Municipio, Puerto Rico",637,303,1975,388,0,13,309,108,3166,521,2189,330,0,20.1200252684776,62.3815540113708,14.1160347190498
"72043954200","Census Tract 9542, Coamo Municipio, Puerto Rico",671,377,4110,682,0,19,723,276,5669,891,3220,487,0,11.8363026988887,72.4995590051155,22.4534161490683
"72127003400","Census Tract 34, San Juan Municipio, Puerto Rico",171,85,1012,262,12,19,38,29,1758,296,1035,170,0.68259385665529,9.72696245733788,57.5654152445961,3.67149758454106
"72127004306","Census Tract 43.06, San Juan Municipio, Puerto Rico",226,162,2007,463,0,13,19,21,2603,580,869,207,0,8.68228966577026,77.1033422973492,2.18642117376295
"72127004500","Census Tract 45, San Juan Municipio, Puerto Rico",329,119,1193,252,0,13,119,49,1681,294,1155,205,0,19.5716835217133,70.9696609161214,10.3030303030303
"72127005000","Census Tract 50, San Juan Municipio, Puerto Rico",580,264,3009,482,36,29,416,150,4595,609,2778,372,0.783460282916213,12.6224156692057,65.4842219804135,14.9748020158387
"72127005215","Census Tract 52.15, San Juan Municipio, Puerto Rico",447,226,1329,258,0,13,216,95,2260,375,1266,208,0,19.7787610619469,58.8053097345133,17.0616113744076
"72127005401","Census Tract 54.01, San Juan Municipio, Puerto Rico",434,170,4442,756,0,19,1034,267,6594,1036,4205,528,0,6.58174097664544,67.3642705489839,24.589774078478
"72127005500","Census Tract 55, San Juan Municipio, Puerto Rico",701,342,2006,498,0,13,528,182,4250,776,3223,580,0,16.4941176470588,47.2,16.382252559727
"72107955001","Census Tract 9550.01, Orocovis Municipio, Puerto Rico",64,54,4353,576,0,13,424,153,4961,627,2917,394,0,1.29006248740173,87.7444063696835,14.5354816592389
"72109290100","Census Tract 2901, Patillas Municipio, Puerto Rico",1480,464,1346,360,0,13,246,114,3353,565,2125,329,0,44.1395764986579,40.1431553832389,11.5764705882353
"72109290200","Census Tract 2902, Patillas Municipio, Puerto Rico",1869,467,3180,680,0,19,535,211,6006,722,3836,474,0,31.1188811188811,52.9470529470529,13.9468196037539
"72127006500","Census Tract 65, San Juan Municipio, Puerto Rico",36,25,1203,264,11,18,387,107,1429,276,1116,208,0.769769069279216,2.51924422673198,84.184744576627,34.6774193548387
"72127006800","Census Tract 68, San Juan Municipio, Puerto Rico",61,49,3398,678,0,13,787,229,3732,714,2949,488,0,1.63451232583065,91.0503751339764,26.687012546626
"72127007900","Census Tract 79, San Juan Municipio, Puerto Rico",49,37,1812,330,0,13,693,145,2381,378,1657,264,0,2.05795884082318,76.102477950441,41.8225709112855
"72127008201","Census Tract 82.01, San Juan Municipio, Puerto Rico",677,265,1521,481,0,13,21,33,2508,499,1112,227,0,26.993620414673,60.6459330143541,1.88848920863309
"72127008400","Census Tract 84, San Juan Municipio, Puerto Rico",443,211,2770,512,22,33,455,132,4044,635,2786,482,0.544015825914936,10.9545004945598,68.4965380811078,16.3316582914573
"72127008500","Census Tract 85, San Juan Municipio, Puerto Rico",296,148,2746,433,0,13,500,140,3438,477,2146,285,0,8.60965677719604,79.8720186154741,23.2991612301957
"72043954700","Census Tract 9547, Coamo Municipio, Puerto Rico",867,308,4469,710,0,19,922,283,7215,931,4369,589,0,12.016632016632,61.9404019404019,21.1032272831312
"72045952100","Census Tract 9521, Comerío Municipio, Puerto Rico",252,109,2993,454,0,13,340,141,4489,574,3123,382,0,5.61372243261305,66.67409222544,10.886967659302
"72051540300","Census Tract 5403, Dorado Municipio, Puerto Rico",643,220,1330,293,0,13,157,78,2354,409,1605,313,0,27.3152081563297,56.499575191164,9.78193146417446
